"folderName","anyInserted","anyDeleted","getMovedSrcs","UpdatedSrcs","insertedIfConditions","deletedIfStmts","elseInserted","elseDeleted","AnythingInLineMoved","AnythingInLineUpdated","AnythingInLineDeleted","AnythingMovedIntoLine","AnythingInsertedIntoLine","EntireLineMoved","EntireLineDeleted","stringsUpdated","magicStringsReplaced","MovedBlocksInIfConditions","AddedOrUpdatedComments","InsertedAssertConditions","InsertedTryCatch","UpdatedValueAssignments","RemovedTryCatch","UpdatedFuncArguments","hasOldFile","hasNewFile","numOldFiles","numNewFiles","isDupe","error"
"5fc1f717_fc81ac4b","0","18","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_c47b80bc","3","45","471","4","1","0","0","0","1","0","0","13","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","1","0",
"1f769fc5_f8010eb1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","1","1","1","1","0",
"dfd5e7cf_21e2d130","8","18","41","4","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_aa74909a","0","382","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","1","1","1","0",
"bfdaf3ff_dd7645d9","0","4","1","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"3f79a3b5_edff18ae","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"3fce034c_b58a7718","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"ffd0ebdf_724b0d87","0","105","3","0","0","0","0","2","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","1","1","1","1","0",
"3f79a3b5_ec61a810","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_12b8fdc5","0","3","48","1","0","0","0","0","2","0","0","7","0","0","0","1","0","0","1","0","0","1","0","1","1","1","1","1","0",
"3f79a3b5_a1f5fccd","0","224","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_f18e0426","1","179","474","5","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","2","0","1","1","1","1","0",
"3f79a3b5_ba9fc54c","42","238","54","0","0","0","0","0","0","0","4","0","32","0","1","0","0","0","3","0","0","0","0","0","1","1","1","1","0",
"5fc1f717_f7af2b7a","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"dfd5e7cf_d945f044","0","6","116","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0",
"9fdfeff1_74d05ef8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_47df8d39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"bfdaf3ff_73f176cd","64","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_0b2b9e82","16","1","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","1","1","0",
"3fce034c_7cabbad5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"bfdaf3ff_99b64a3e","8","5","25","0","0","0","0","0","0","0","0","0","8","0","0","1","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_3658c7f8","1","83","18","2","0","0","0","0","0","0","2","0","0","0","1","2","0","0","0","0","0","1","0","0","1","1","1","1","0",
"9fdfeff1_e1147643","3","20","2","3","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","2","0","0","1","1","1","1","0",
"5fc1f717_9770d074","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"3f79a3b5_31278969","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","1","1","1","1","0",
"9fdfeff1_ca505035","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"dfd5e7cf_1a314a0c","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_2aab0a88","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_be41c065","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"5fc1f717_bd602237","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"dfd5e7cf_39a51c05","0","8","123","8","1","0","0","0","1","0","2","8","0","0","0","0","0","0","0","0","0","3","0","0","1","1","1","1","0",
"9fdfeff1_d0c6d668","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"3f79a3b5_6d7af2cc","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_3939d8d7","0","975","1429","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"5fc1f717_bceea81e","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"3f79a3b5_2db04528","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_b12e01a3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"dfd5e7cf_ee2cc448","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"5fc1f717_ee435b3e","0","38","33","1","0","0","0","0","1","0","0","13","37","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0",
"bfdaf3ff_198f1624","0","23","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"bfdaf3ff_be7350e7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"3f79a3b5_1e1ea60e","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"5fc1f717_b06400bb","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_262bdd33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_446402e6","17","18","59","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","3","0","1","0","0","0","1","1","1","1","0",
"ffd0ebdf_a81ee46d","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","1","1","1","1","0",
"3f79a3b5_84233d57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"5fc1f717_5db42c82","0","117","106","12","0","0","0","2","1","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"dfd5e7cf_ea033041","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_8f1a717a","2","37","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"5fc1f717_932004fa","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"dfd5e7cf_87bc0306","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","1","1","0",
"dfd5e7cf_cadf4cd4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_8ac23633","0","66","58","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"dfd5e7cf_0f9278f7","24","21","10","5","0","0","0","0","0","0","0","0","24","0","0","0","0","0","5","0","0","3","0","0","1","1","1","1","0",
"9fdfeff1_38cbd6a5","0","7","18","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","1","1","1","0",
"ffb9cba7_fbe1e6ff","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"dfd5e7cf_0649e3ce","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0",
"ffb9cba7_01296799","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_e524feb1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","1","1","1","1","0",
"9fdfeff1_1e3ecc8b","0","246","200","20","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"3f79a3b5_bf71d09b","16","0","4","0","0","0","0","0","1","0","0","4","0","0","0","0","0","0","1","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_9b075cca","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"3f79a3b5_cb516767","0","41","69","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","1","0",
"5fc1f717_29dc2273","0","40","54","1","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","1","1","0",
"5fc1f717_82595e5b","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_ed355c46","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_f174ed69","0","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_4b524b15","20","25","57","18","0","0","0","0","1","0","1","4","24","1","1","2","0","0","6","0","0","3","0","0","1","1","1","1","0",
"9fdfeff1_8879d4c8","8","2","0","2","0","0","0","0","0","0","0","0","8","0","0","0","0","0","8","0","0","2","0","0","1","1","1","1","0",
"3f79a3b5_8c480689","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","2","0","0","1","1","1","1","0",
"9fdfeff1_40ad21e7","14","5","3","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","1","0","0","0","0","0","1","1","1","1","0",
"ffb9cba7_5e2ee0a5","9","1","1","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"dfd5e7cf_a181e14c","7","46","134","7","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","2","0","0","1","1","1","1","0",
"3fce034c_98a572b8","0","8","0","3","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_430378bf","12","0","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"5fc1f717_32046f15","11","14","22","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","1","0",
"9fdfeff1_574ece96","0","8","21","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"3f79a3b5_570f7c37","0","10","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"dfd5e7cf_e150490d","7","46","134","7","0","0","0","1","1","0","0","12","0","0","0","0","0","0","2","0","0","2","0","0","1","1","1","1","0",
"dfd5e7cf_bd0fd82c","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","1","1","1","1","0",
"9fdfeff1_ac3f1f23","2","231","146","2","0","0","0","0","1","0","0","9","0","1","0","1","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_53a07890","0","80","0","1","0","0","0","1","0","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"3f79a3b5_a7818948","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","1","1","1","1","0",
"9fdfeff1_564e99c1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"3f79a3b5_47e2f537","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","1","1","1","1","0",
"9fdfeff1_8e1e8e6e","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0",
"9fdfeff1_afddccdd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"3fce034c_44904b4f","0","59","61","1","0","0","0","0","0","0","1","0","50","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"3f79a3b5_07e87d11","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","1","1","1","1","0",
"9fdfeff1_4a2c4e01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"3f79a3b5_25d5fc48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"5fc1f717_c6149143","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_03f4955a","9","2","4","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","1","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_6260d636","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"5fc1f717_fcc5953e","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","1","1","1","0",
"5fc1f717_8f779ed4","0","15","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"3f79a3b5_4b917b44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"bfdaf3ff_0a8793d9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"9fdfeff1_69ef4de9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"5fc1f717_87649e23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_ff5fabe2","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_05d3ab02","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"dfd5e7cf_69ed2eee","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"9fdfeff1_f201b96b","10","55","236","2","1","0","0","0","1","0","0","17","0","1","0","0","0","0","1","0","0","1","0","0","1","1","1","1","0",
"9fdfeff1_522edcfa","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"9fdfeff1_33cd3eb7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"5fc1f717_d39f6c4f","0","16","0","0","0","0","0","0","0","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"bfdaf3ff_fdd68227","0","0","0","6","0","0","0","0","0","1","0","0","0","0","0","6","0","0","6","0","0","6","0","0","1","1","1","1","0",
"9fdfeff1_858ca47f","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"5fc1f717_2ee9bfe1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"dfd5e7cf_6f31920b","0","11","728","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_ecb4abf4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"9fdfeff1_94efbde7","0","382","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","1","1","1","0",
"3f79a3b5_380c8841","8","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"3f79a3b5_283525d3","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_1310e34d","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0",
"3f79a3b5_1d173e44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"5fc1f717_cf31265b","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_ee2b8330","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"bfdaf3ff_784ae355","0","7","1","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","1","0",
"dfd5e7cf_5a07d21d","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","1","1","1","1","0",
"9fdfeff1_0ca9f4db","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"9fdfeff1_933a60e3","10","2","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_23fc393d","0","63","238","2","0","0","0","2","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"dfd5e7cf_0f232607","0","465","395","52","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","1","1","1","0",
"9fdfeff1_e3c5d10b","0","15","4","0","0","0","0","1","0","0","2","0","0","0","1","1","0","0","0","0","0","0","0","0","1","1","1","1","0",
"5fc1f717_69aa2a86","7","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"3f79a3b5_fce561d0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_b8490661","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","2","0","0","1","0","0","1","1","1","1","0",
"9fdfeff1_a4d75c23","0","1","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"5fc1f717_f33aa832","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"3f79a3b5_079dd669","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","1","1","1","1","0",
"3f79a3b5_a3530bde","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_66924a4e","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"dfd5e7cf_7b9f4650","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"bfdaf3ff_2468951f","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","1","1","1","1","0",
"3fce034c_6141b90b","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_96d081f9","0","9","27","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_df450719","3","13","15","2","0","0","0","1","1","0","3","3","3","0","0","1","0","0","1","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_6ac9b677","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"3f79a3b5_4eb65efe","3","12","0","0","0","0","0","0","0","0","1","0","3","0","1","0","0","0","0","0","0","0","0","1","1","1","1","1","0",
